state_name,county,entries
['MD'],['Montgomery'],"[['4/17', 77], ['4/18', 86], ['4/19', 96], ['4/20', 106], ['4/21', 116], ['4/22', 126], ['4/23', 139], ['4/24', 154], ['4/25', 171], ['4/26', 180], ['4/27', 210], ['4/28', 221], ['4/29', 242], ['4/30', 255], ['5/1', 262], ['5/2', 282], ['5/3', 295], ['5/4', 301], ['5/5', 320], ['5/6', 333], ['5/7', 345], ['5/8', 355], ['5/9', 369], ['5/10', 382], ['5/11', 388], ['5/12', 407], ['5/13', 422], ['5/14', 437], ['5/15', 449], ['5/16', 461], ['5/17', 475], ['5/18', 480], ['5/19', 503], ['5/20', 515], ['5/21', 528], ['5/22', 540], ['5/23', 550], ['5/24', 558], ['5/25', 562], ['5/26', 567], ['5/27', 572], ['5/28', 581], ['5/29', 595], ['5/30', 605], ['5/31', 612], ['6/1', 616], ['6/2', 624], ['6/3', 633], ['6/4', 636], ['6/5', 645], ['6/6', 652], ['6/7', 656], ['6/8', 659], ['6/9', 667], ['6/10', 672], ['6/11', 674], ['6/12', 679], ['6/13', 686], ['6/14', 690], ['6/15', 694], ['6/16', 698]]"
['MD'],['Prince Georges'],"[['4/17', 87], ['4/18', 95], ['4/19', 105], ['4/20', 112], ['4/21', 118], ['4/22', 132], ['4/23', 150], ['4/24', 158], ['4/25', 173], ['4/26', 174], ['4/27', 198], ['4/28', 206], ['4/29', 224], ['4/30', 240], ['5/1', 243], ['5/2', 269], ['5/3', 277], ['5/4', 284], ['5/5', 295], ['5/6', 311], ['5/7', 324], ['5/8', 339], ['5/9', 349], ['5/10', 353], ['5/11', 359], ['5/12', 373], ['5/13', 389], ['5/14', 398], ['5/15', 413], ['5/16', 420], ['5/17', 429], ['5/18', 436], ['5/19', 445], ['5/20', 453], ['5/21', 466], ['5/22', 477], ['5/23', 484], ['5/24', 490], ['5/25', 497], ['5/26', 506], ['5/27', 520], ['5/28', 530], ['5/29', 530], ['5/30', 539], ['5/31', 541], ['6/1', 545], ['6/2', 552], ['6/3', 565], ['6/4', 580], ['6/5', 587], ['6/6', 595], ['6/7', 598], ['6/8', 602], ['6/9', 607], ['6/10', 613], ['6/11', 620], ['6/12', 631], ['6/13', 634], ['6/14', 637], ['6/15', 640], ['6/16', 644]]"
['MD'],['Talbot'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 3], ['6/3', 3], ['6/4', 3], ['6/5', 4], ['6/6', 4], ['6/7', 4], ['6/8', 4], ['6/9', 4], ['6/10', 4], ['6/11', 4], ['6/12', 4], ['6/13', 4], ['6/14', 4], ['6/15', 4], ['6/16', 4]]"
['MD'],['Washington'],"[['4/17', 1], ['4/18', 3], ['4/19', 3], ['4/20', 3], ['4/21', 3], ['4/22', 3], ['4/23', 3], ['4/24', 3], ['4/25', 3], ['4/26', 3], ['4/27', 3], ['4/28', 3], ['4/29', 3], ['4/30', 4], ['5/1', 4], ['5/2', 6], ['5/3', 6], ['5/4', 6], ['5/5', 6], ['5/6', 7], ['5/7', 7], ['5/8', 7], ['5/9', 8], ['5/10', 8], ['5/11', 8], ['5/12', 8], ['5/13', 8], ['5/14', 8], ['5/15', 8], ['5/16', 8], ['5/17', 8], ['5/18', 8], ['5/19', 8], ['5/20', 9], ['5/21', 10], ['5/22', 10], ['5/23', 10], ['5/24', 11], ['5/25', 11], ['5/26', 12], ['5/27', 12], ['5/28', 12], ['5/29', 13], ['5/30', 13], ['5/31', 14], ['6/1', 14], ['6/2', 15], ['6/3', 16], ['6/4', 16], ['6/5', 16], ['6/6', 16], ['6/7', 16], ['6/8', 16], ['6/9', 17], ['6/10', 17], ['6/11', 20], ['6/12', 21], ['6/13', 22], ['6/14', 22], ['6/15', 22], ['6/16', 22]]"
['MD'],['Wicomico'],"[['4/17', 1], ['4/18', 1], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 3], ['4/24', 3], ['4/25', 4], ['4/26', 4], ['4/27', 5], ['4/28', 5], ['4/29', 7], ['4/30', 7], ['5/1', 7], ['5/2', 10], ['5/3', 10], ['5/4', 10], ['5/5', 11], ['5/6', 11], ['5/7', 13], ['5/8', 15], ['5/9', 15], ['5/10', 15], ['5/11', 16], ['5/12', 16], ['5/13', 17], ['5/14', 17], ['5/15', 19], ['5/16', 20], ['5/17', 21], ['5/18', 21], ['5/19', 21], ['5/20', 21], ['5/21', 22], ['5/22', 22], ['5/23', 22], ['5/24', 22], ['5/25', 22], ['5/26', 22], ['5/27', 25], ['5/28', 27], ['5/29', 30], ['5/30', 30], ['5/31', 30], ['6/1', 30], ['6/2', 30], ['6/3', 30], ['6/4', 32], ['6/5', 32], ['6/6', 32], ['6/7', 32], ['6/8', 32], ['6/9', 33], ['6/10', 33], ['6/11', 33], ['6/12', 34], ['6/13', 35], ['6/14', 35], ['6/15', 35], ['6/16', 35]]"
['ME'],['Cumberland'],"[['4/17', 14], ['4/18', 14], ['4/19', 16], ['4/20', 16], ['4/21', 17], ['4/22', 18], ['4/23', 23], ['4/24', 24], ['4/25', 24], ['4/26', 24], ['4/27', 24], ['4/28', 24], ['4/29', 25], ['4/30', 26], ['5/1', 27], ['5/2', 27], ['5/3', 28], ['5/4', 28], ['5/5', 30], ['5/6', 30], ['5/7', 30], ['5/8', 30], ['5/9', 30], ['5/10', 30], ['5/11', 31], ['5/12', 31], ['5/13', 32], ['5/14', 34], ['5/15', 34], ['5/16', 35], ['5/17', 35], ['5/18', 36], ['5/19', 38], ['5/20', 38], ['5/21', 38], ['5/22', 38], ['5/23', 40], ['5/24', 40], ['5/25', 40], ['5/26', 41], ['5/27', 43], ['5/28', 46], ['5/29', 47], ['5/30', 50], ['5/31', 50], ['6/1', 50], ['6/2', 54], ['6/3', 54], ['6/4', 54], ['6/5', 55], ['6/6', 55], ['6/7', 56], ['6/8', 56], ['6/9', 57], ['6/10', 57], ['6/11', 57], ['6/12', 57], ['6/13', 57], ['6/14', 57], ['6/15', 57], ['6/16', 57]]"
['ME'],['Kennebec'],"[['4/17', 3], ['4/18', 4], ['4/19', 4], ['4/20', 4], ['4/21', 4], ['4/22', 4], ['4/23', 4], ['4/24', 5], ['4/25', 5], ['4/26', 5], ['4/27', 6], ['4/28', 6], ['4/29', 6], ['4/30', 6], ['5/1', 6], ['5/2', 6], ['5/3', 6], ['5/4', 6], ['5/5', 8], ['5/6', 8], ['5/7', 8], ['5/8', 8], ['5/9', 8], ['5/10', 8], ['5/11', 8], ['5/12', 8], ['5/13', 8], ['5/14', 8], ['5/15', 8], ['5/16', 8], ['5/17', 8], ['5/18', 8], ['5/19', 8], ['5/20', 8], ['5/21', 8], ['5/22', 9], ['5/23', 9], ['5/24', 9], ['5/25', 9], ['5/26', 9], ['5/27', 9], ['5/28', 9], ['5/29', 9], ['5/30', 9], ['5/31', 9], ['6/1', 9], ['6/2', 9], ['6/3', 9], ['6/4', 9], ['6/5', 9], ['6/6', 9], ['6/7', 9], ['6/8', 9], ['6/9', 9], ['6/10', 9], ['6/11', 9], ['6/12', 9], ['6/13', 9], ['6/14', 9], ['6/15', 9], ['6/16', 9]]"
['ME'],['Sagadahoc'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 0], ['5/28', 0], ['5/29', 0], ['5/30', 0], ['5/31', 0], ['6/1', 0], ['6/2', 0], ['6/3', 0], ['6/4', 0], ['6/5', 0], ['6/6', 0], ['6/7', 0], ['6/8', 0], ['6/9', 0], ['6/10', 0], ['6/11', 0], ['6/12', 0], ['6/13', 0], ['6/14', 0], ['6/15', 0], ['6/16', 0]]"
['ME'],['Waldo'],"[['4/17', 5], ['4/18', 7], ['4/19', 7], ['4/20', 8], ['4/21', 8], ['4/22', 10], ['4/23', 10], ['4/24', 10], ['4/25', 11], ['4/26', 11], ['4/27', 11], ['4/28', 11], ['4/29', 11], ['4/30', 11], ['5/1', 12], ['5/2', 13], ['5/3', 13], ['5/4', 13], ['5/5', 13], ['5/6', 13], ['5/7', 13], ['5/8', 13], ['5/9', 14], ['5/10', 14], ['5/11', 14], ['5/12', 14], ['5/13', 14], ['5/14', 14], ['5/15', 14], ['5/16', 14], ['5/17', 14], ['5/18', 14], ['5/19', 14], ['5/20', 14], ['5/21', 14], ['5/22', 14], ['5/23', 14], ['5/24', 14], ['5/25', 14], ['5/26', 14], ['5/27', 14], ['5/28', 14], ['5/29', 14], ['5/30', 14], ['5/31', 14], ['6/1', 14], ['6/2', 14], ['6/3', 14], ['6/4', 14], ['6/5', 14], ['6/6', 14], ['6/7', 14], ['6/8', 14], ['6/9', 14], ['6/10', 14], ['6/11', 14], ['6/12', 14], ['6/13', 14], ['6/14', 14], ['6/15', 14], ['6/16', 14]]"
['ME'],['York'],"[['4/17', 6], ['4/18', 6], ['4/19', 6], ['4/20', 6], ['4/21', 6], ['4/22', 6], ['4/23', 6], ['4/24', 7], ['4/25', 7], ['4/26', 7], ['4/27', 7], ['4/28', 7], ['4/29', 7], ['4/30', 7], ['5/1', 7], ['5/2', 7], ['5/3', 7], ['5/4', 7], ['5/5', 7], ['5/6', 8], ['5/7', 8], ['5/8', 8], ['5/9', 8], ['5/10', 8], ['5/11', 8], ['5/12', 8], ['5/13', 8], ['5/14', 8], ['5/15', 8], ['5/16', 8], ['5/17', 8], ['5/18', 8], ['5/19', 8], ['5/20', 8], ['5/21', 8], ['5/22', 8], ['5/23', 8], ['5/24', 9], ['5/25', 9], ['5/26', 9], ['5/27', 9], ['5/28', 9], ['5/29', 9], ['5/30', 10], ['5/31', 10], ['6/1', 10], ['6/2', 10], ['6/3', 10], ['6/4', 10], ['6/5', 11], ['6/6', 11], ['6/7', 11], ['6/8', 11], ['6/9', 11], ['6/10', 11], ['6/11', 11], ['6/12', 11], ['6/13', 11], ['6/14', 11], ['6/15', 11], ['6/16', 11]]"
['MI'],['Berrien'],"[['4/17', 8], ['4/18', 8], ['4/19', 8], ['4/20', 8], ['4/21', 10], ['4/22', 11], ['4/23', 11], ['4/24', 11], ['4/25', 12], ['4/26', 14], ['4/27', 14], ['4/28', 15], ['4/29', 15], ['4/30', 15], ['5/1', 15], ['5/2', 18], ['5/3', 18], ['5/4', 20], ['5/5', 20], ['5/6', 20], ['5/7', 21], ['5/8', 22], ['5/9', 22], ['5/10', 22], ['5/11', 24], ['5/12', 25], ['5/13', 26], ['5/14', 27], ['5/15', 28], ['5/16', 28], ['5/17', 29], ['5/18', 30], ['5/19', 33], ['5/20', 34], ['5/21', 40], ['5/22', 42], ['5/23', 42], ['5/24', 42], ['5/25', 42], ['5/26', 47], ['5/27', 48], ['5/28', 49], ['5/29', 49], ['5/30', 49], ['5/31', 49], ['6/1', 52], ['6/2', 53], ['6/3', 53], ['6/4', 53], ['6/5', 53], ['6/6', 53], ['6/7', 53], ['6/8', 53], ['6/9', 57], ['6/10', 57], ['6/11', 57], ['6/12', 57], ['6/13', 57], ['6/14', 57], ['6/15', 57], ['6/16', 57]]"
['MI'],['Branch'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 2], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['MI'],['Calhoun'],"[['4/17', 5], ['4/18', 5], ['4/19', 5], ['4/20', 5], ['4/21', 5], ['4/22', 5], ['4/23', 6], ['4/24', 10], ['4/25', 10], ['4/26', 10], ['4/27', 11], ['4/28', 11], ['4/29', 11], ['4/30', 13], ['5/1', 15], ['5/2', 15], ['5/3', 15], ['5/4', 16], ['5/5', 16], ['5/6', 17], ['5/7', 17], ['5/8', 17], ['5/9', 17], ['5/10', 17], ['5/11', 17], ['5/12', 17], ['5/13', 17], ['5/14', 18], ['5/15', 18], ['5/16', 18], ['5/17', 18], ['5/18', 18], ['5/19', 19], ['5/20', 19], ['5/21', 19], ['5/22', 20], ['5/23', 21], ['5/24', 21], ['5/25', 21], ['5/26', 21], ['5/27', 22], ['5/28', 22], ['5/29', 22], ['5/30', 22], ['5/31', 22], ['6/1', 22], ['6/2', 23], ['6/3', 23], ['6/4', 23], ['6/5', 24], ['6/6', 24], ['6/7', 24], ['6/8', 24], ['6/9', 26], ['6/10', 26], ['6/11', 26], ['6/12', 26], ['6/13', 27], ['6/14', 27], ['6/15', 27], ['6/16', 28]]"
['MI'],['Cass'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 2], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 3], ['5/30', 3], ['5/31', 3], ['6/1', 3], ['6/2', 3], ['6/3', 3], ['6/4', 3], ['6/5', 3], ['6/6', 3], ['6/7', 3], ['6/8', 3], ['6/9', 4], ['6/10', 4], ['6/11', 4], ['6/12', 4], ['6/13', 4], ['6/14', 4], ['6/15', 4], ['6/16', 4]]"
['MI'],['Cheboygan'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['MI'],['Clare'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['MI'],['Clinton'],"[['4/17', 6], ['4/18', 6], ['4/19', 6], ['4/20', 7], ['4/21', 7], ['4/22', 7], ['4/23', 8], ['4/24', 9], ['4/25', 9], ['4/26', 9], ['4/27', 9], ['4/28', 9], ['4/29', 9], ['4/30', 9], ['5/1', 9], ['5/2', 10], ['5/3', 10], ['5/4', 10], ['5/5', 10], ['5/6', 10], ['5/7', 10], ['5/8', 10], ['5/9', 10], ['5/10', 10], ['5/11', 10], ['5/12', 10], ['5/13', 10], ['5/14', 10], ['5/15', 10], ['5/16', 10], ['5/17', 10], ['5/18', 10], ['5/19', 10], ['5/20', 10], ['5/21', 10], ['5/22', 10], ['5/23', 10], ['5/24', 10], ['5/25', 10], ['5/26', 10], ['5/27', 10], ['5/28', 10], ['5/29', 10], ['5/30', 10], ['5/31', 11], ['6/1', 11], ['6/2', 11], ['6/3', 11], ['6/4', 11], ['6/5', 11], ['6/6', 11], ['6/7', 11], ['6/8', 11], ['6/9', 11], ['6/10', 11], ['6/11', 11], ['6/12', 11], ['6/13', 11], ['6/14', 11], ['6/15', 11], ['6/16', 11]]"
['MI'],['Crawford'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 3], ['4/25', 3], ['4/26', 3], ['4/27', 3], ['4/28', 4], ['4/29', 4], ['4/30', 4], ['5/1', 4], ['5/2', 4], ['5/3', 4], ['5/4', 4], ['5/5', 4], ['5/6', 4], ['5/7', 4], ['5/8', 4], ['5/9', 4], ['5/10', 4], ['5/11', 4], ['5/12', 4], ['5/13', 4], ['5/14', 4], ['5/15', 4], ['5/16', 4], ['5/17', 4], ['5/18', 4], ['5/19', 5], ['5/20', 5], ['5/21', 5], ['5/22', 5], ['5/23', 5], ['5/24', 5], ['5/25', 5], ['5/26', 5], ['5/27', 5], ['5/28', 5], ['5/29', 5], ['5/30', 5], ['5/31', 5], ['6/1', 5], ['6/2', 5], ['6/3', 5], ['6/4', 5], ['6/5', 5], ['6/6', 5], ['6/7', 5], ['6/8', 5], ['6/9', 5], ['6/10', 5], ['6/11', 5], ['6/12', 5], ['6/13', 5], ['6/14', 5], ['6/15', 5], ['6/16', 5]]"
['MI'],['Delta'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 2], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['MI'],['Dickinson'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 2], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['MI'],['Eaton'],"[['4/17', 5], ['4/18', 5], ['4/19', 5], ['4/20', 5], ['4/21', 5], ['4/22', 5], ['4/23', 5], ['4/24', 5], ['4/25', 5], ['4/26', 5], ['4/27', 6], ['4/28', 6], ['4/29', 6], ['4/30', 6], ['5/1', 6], ['5/2', 6], ['5/3', 6], ['5/4', 6], ['5/5', 6], ['5/6', 6], ['5/7', 6], ['5/8', 6], ['5/9', 6], ['5/10', 6], ['5/11', 6], ['5/12', 6], ['5/13', 6], ['5/14', 6], ['5/15', 6], ['5/16', 6], ['5/17', 6], ['5/18', 6], ['5/19', 6], ['5/20', 6], ['5/21', 6], ['5/22', 6], ['5/23', 6], ['5/24', 6], ['5/25', 6], ['5/26', 6], ['5/27', 6], ['5/28', 6], ['5/29', 6], ['5/30', 6], ['5/31', 6], ['6/1', 6], ['6/2', 6], ['6/3', 6], ['6/4', 6], ['6/5', 7], ['6/6', 7], ['6/7', 7], ['6/8', 7], ['6/9', 7], ['6/10', 7], ['6/11', 7], ['6/12', 7], ['6/13', 7], ['6/14', 7], ['6/15', 7], ['6/16', 7]]"
['MI'],['Emmet'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 2], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['MI'],['Genesee'],"[['4/17', 106], ['4/18', 112], ['4/19', 115], ['4/20', 123], ['4/21', 131], ['4/22', 138], ['4/23', 144], ['4/24', 151], ['4/25', 157], ['4/26', 161], ['4/27', 165], ['4/28', 174], ['4/29', 180], ['4/30', 188], ['5/1', 192], ['5/2', 196], ['5/3', 196], ['5/4', 199], ['5/5', 200], ['5/6', 208], ['5/7', 213], ['5/8', 214], ['5/9', 223], ['5/10', 224], ['5/11', 224], ['5/12', 225], ['5/13', 227], ['5/14', 228], ['5/15', 229], ['5/16', 230], ['5/17', 230], ['5/18', 231], ['5/19', 235], ['5/20', 238], ['5/21', 240], ['5/22', 240], ['5/23', 240], ['5/24', 240], ['5/25', 242], ['5/26', 245], ['5/27', 247], ['5/28', 249], ['5/29', 250], ['5/30', 252], ['5/31', 252], ['6/1', 252], ['6/2', 252], ['6/3', 252], ['6/4', 253], ['6/5', 254], ['6/6', 254], ['6/7', 254], ['6/8', 254], ['6/9', 281], ['6/10', 281], ['6/11', 281], ['6/12', 281], ['6/13', 282], ['6/14', 282], ['6/15', 282], ['6/16', 283]]"
['MI'],['Gogebic'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
