lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
33.93911,67.709953,33594,936.0,20700.0,20200708,20200708,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,33908,957.0,20847.0,20200709,20200709,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,34194,971.0,20882.0,20200710,20200710,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,34366,994.0,21135.0,20200711,20200711,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,34451,1010.0,21216.0,20200712,20200712,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,34455,1012.0,21254.0,20200713,20200713,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,34740,1048.0,21454.0,20200714,20200714,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,34994,1094.0,22456.0,20200715,20200715,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,35070,1113.0,22824.0,20200716,20200716,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,35229,1147.0,23151.0,20200717,20200717,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,35301,1164.0,23273.0,20200718,20200718,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,35475,1181.0,23634.0,20200719,20200719,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,35526,1185.0,23741.0,20200720,20200720,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,35615,1186.0,23741.0,20200721,20200721,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,35727,1190.0,23924.0,20200722,20200722,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,35928,1211.0,24550.0,20200723,20200723,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,35981,1225.0,24602.0,20200724,20200724,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36036,1248.0,24793.0,20200725,20200725,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36157,1259.0,25180.0,20200726,20200726,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36263,1269.0,25198.0,20200727,20200727,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36368,1270.0,25358.0,20200728,20200728,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36471,1271.0,25389.0,20200729,20200729,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
