lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
12.33333,121.15,1,,,20201002,20250101,adm3,Philippines,Occidental Mindoro,,Magsaysay,,4,POINT (121.15 12.33333)
25.776645585489998,86.1889788390678,1,,,20201002,20250101,adm3,India,Bihar,,Poharaghat,,4,POINT (86.1889788390678 25.77664558549)
25.776645585489998,86.1889788390678,1,,,20201002,20250101,adm3,India,Bihar,,Janta Bazaar,,4,POINT (86.1889788390678 25.77664558549)
50.92722,11.58639,159,,,20201002,20250101,adm3,Germany,Thuringen,,Jena,,4,POINT (11.58639 50.92722)
-32.96667,-68.75,5,,,20201002,20250101,adm3,Argentina,Mendoza,,Maipu,,4,POINT (-68.75 -32.96667)
5.8333,-73.1,6,,,20201002,20250101,adm3,Colombia,Boyaca,,Paipa,,4,POINT (-73.09999999999999 5.8333)
26.5,86.4,3,,,20201002,20250101,adm3,India,Bihar,,Khutauna,,4,POINT (86.40000000000001 26.5)
26.2833,86.4667,1,,,20201002,20250101,adm3,India,Bihar,,Ghoghardia,,4,POINT (86.4667 26.2833)
25.776645585489998,86.1889788390678,2,,,20201002,20250101,adm3,India,Bihar,,Sanjhouli,,4,POINT (86.1889788390678 25.77664558549)
25.776645585489998,86.1889788390678,1,,,20201002,20250101,adm3,India,Bihar,,Noniabigha,,4,POINT (86.1889788390678 25.77664558549)
-10.5217,-77.1089,1,,,20201002,20250101,adm3,Peru,CAJATAmbo,,HUANCAPON,,4,POINT (-77.10890000000001 -10.5217)
11.15,122.05,1,,,20201002,20250101,adm3,Philippines,Antique,,Laua-An,,4,POINT (122.05 11.15)
52.336234999999995,9.174755000000001,24,,,20201002,20250101,adm3,Germany,Brandenburg,,Prignitz,,4,POINT (9.174755000000001 52.33623499999999)
-9.348042,-77.171503,1,,,20201002,20250101,adm3,Peru,Huari,,HUACHIS,,4,POINT (-77.171503 -9.348042)
-13.3176,-71.596,1,,,20201002,20250101,adm3,Peru,PAUCARTAmbo,,PAUCARTAmbo,,4,POINT (-71.596 -13.3176)
5.25,-75.1667,2,,,20201002,20250101,adm3,Colombia,Caldas,,Manzanares,,4,POINT (-75.16670000000001 5.25)
12.51667,121.43333,2,,,20201002,20250101,adm3,Philippines,Oriental Mindoro,,Mansalay,,4,POINT (121.43333 12.51667)
2.6667,-75.3333,1,,,20201002,20250101,adm3,Colombia,Huila,,Campoalegre,,4,POINT (-75.33329999999999 2.6667)
12.58333,121.5,1,,,20201002,20250101,adm3,Philippines,Oriental Mindoro,,Roxas,,4,POINT (121.5 12.58333)
5.5197,-72.8875,2,,,20201002,20250101,adm3,Colombia,Boyaca,,Aquitania,,4,POINT (-72.8875 5.5197)
13.366670000000001,121.2,9,,,20201002,20250101,adm3,Philippines,Oriental Mindoro,,Calapan,,4,POINT (121.2 13.36667)
30.768705999999998,76.748747,2,,,20201002,20250101,adm3,India,Chandigarh,,Dhanas,,4,POINT (76.74874699999999 30.768706)
-14.0471,-71.5065,1,,,20201002,20250101,adm3,Peru,ACOMAYO,,ACOPIA,,4,POINT (-71.5065 -14.0471)
-13.3176,-71.596,3,,,20201002,20250101,adm3,Peru,PAUCARTAmbo,,COLQUEPATA,,4,POINT (-71.596 -13.3176)
24.937117999999998,85.642264,6,,,20201002,20250101,adm3,India,Bihar,,"BMP-14,Khajpura",,4,POINT (85.642264 24.937118)
25.097292000000003,85.83638499999998,1,,,20201002,20250101,adm3,India,Bihar,,Belchchi,,4,POINT (85.83638499999998 25.097292)
24.696487,84.99268599999998,1,,,20201002,20250101,adm3,India,Bihar,,"Bairidandh, Shivan",,4,POINT (84.99268599999998 24.696487)
