lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
47.38036500000001,8.213096,1026,,,20200422,20200422,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1037,,,20200423,20200423,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1052,,,20200424,20200426,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1088,,,20200427,20200427,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1093,,,20200428,20200428,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1099,,,20200429,20200429,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1108,,,20200430,20200430,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1112,,,20200501,20200501,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1124,,,20200502,20200502,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1129,,,20200503,20200503,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1133,,,20200504,20200504,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1135,,,20200505,20200505,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1141,,,20200506,20200506,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1145,,,20200507,20200507,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1149,,,20200508,20200508,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1153,,,20200509,20200509,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1156,,,20200510,20200510,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1163,,,20200511,20200511,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1167,,,20200512,20200512,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1169,,,20200513,20200513,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1174,,,20200514,20200514,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1177,,,20200515,20200517,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1185,,,20200518,20200518,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1187,,,20200519,20200519,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1194,,,20200520,20200520,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1195,,,20200521,20200524,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1198,,,20200525,20200525,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1200,,,20200526,20200526,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1201,,,20200527,20200531,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1210,,,20200601,20200601,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1213,,,20200602,20200603,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1216,,,20200604,20200607,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1218,,,20200608,20200608,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1220,,,20200609,20200610,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1222,,,20200611,20200612,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1226,,,20200613,20200613,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1227,,,20200614,20200614,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1229,,,20200615,20200615,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1230,,,20200616,20200616,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1231,,,20200617,20200618,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1235,,,20200619,20200621,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1239,,,20200622,20200622,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1241,,,20200623,20200624,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
