lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
-5.65944,-52.73417,232803,6585.0,,20201002,20250101,adm1,Brazil,Pará,,,,2,POINT (-52.73417 -5.65944)
38.98237,-3.921697,13421,1483.0,,20201002,20250101,adm1,Spain,País Vasco,,,,2,POINT (-3.921697 38.98237)
49.4448,32.0588,4295,58.0,1799.0,20201002,20250101,adm1,Ukraine,Cherkasy,,,,2,POINT (32.0588 49.4448)
41.0,-77.5,166197,8179.0,,20201002,20250101,adm1,United States of America,Pennsylvania,,,,2,POINT (-77.5 41)
34.28667,-111.65693999999999,219763,5693.0,,20201002,20250101,adm1,United States of America,Arizona,,,,2,POINT (-111.65694 34.28667)
47.02028,8.65806,602,,,20201002,20250101,adm1,Switzerland,Schwyz,,,,2,POINT (8.658060000000001 47.02028)
53.25,44.56667,11078,136.0,9038.0,20201002,20250101,adm1,Russia,Pensa Oblast,,,,2,POINT (44.56667 53.25)
4.75,101.0,269,,,20201002,20250101,adm1,Malaysia,Perak,,,,2,POINT (101 4.75)
6.5,100.25,33,,,20201002,20250101,adm1,Malaysia,Perlis,,,,2,POINT (100.25 6.5)
35.41667,136.76667,627,10.0,588.0,20201002,20250101,adm1,Japan,Gifu,,,,2,POINT (136.76667 35.41667)
48.65833,24.505,13968,323.0,6637.0,20201002,20250101,adm1,Ukraine,Ivano-Frankivsk,,,,2,POINT (24.505 48.65833)
5.5,-2.5,638,,,20201002,20250101,adm1,Ghana,Western North,,,,2,POINT (-2.5 5.5)
40.5875,27.55528,3761,,,20201002,20250101,adm1,Turkey,Western Marmara,,,,2,POINT (27.55528 40.5875)
57.01667,41.51667,8822,136.0,7026.0,20201002,20250101,adm1,Russia,Ivanovo Oblast,,,,2,POINT (41.51667 57.01667)
-7.1627800000000015,-36.825,122273,2842.0,,20201002,20250101,adm1,Brazil,Paraíba,,,,2,POINT (-36.825 -7.162780000000001)
16.41,-92.40861,6235,1020.0,,20201002,20250101,adm1,Mexico,Chiapas,,,,2,POINT (-92.40861 16.41)
47.7,8.63306,206,,,20201002,20250101,adm1,Switzerland,Schaffhausen,,,,2,POINT (8.63306 47.7)
45.0,24.82,2176,,,20201002,20250101,adm1,Romania,Argeș,,,,2,POINT (24.82 45)
34.178059999999995,131.47388999999998,201,2.0,191.0,20201002,20250101,adm1,Japan,Yamaguchi,,,,2,POINT (131.47389 34.17806)
61.0,8.0,1,,,20201002,20250101,adm1,Norway,Outside Mainland Norway,,,,2,POINT (8 61)
52.7351,-1.5682,1605,18.0,1474.0,20201002,20250101,adm1,United Kingdom,Overseas Territories,,,,2,POINT (-1.5682 52.7351)
38.25,140.33333000000002,78,1.0,76.0,20201002,20250101,adm1,Japan,Yamagata,,,,2,POINT (140.33333 38.25)
31.533309999999997,88.04913,1,,1.0,20201002,20250101,adm1,China,Xizang,,,,2,POINT (88.04913000000001 31.53331)
41.1129,85.2401,902,3.0,899.0,20201002,20250101,adm1,China,Xinjiang,,,,1,POINT (85.2401 41.1129)
3.75,102.5,371,,,20201002,20250101,adm1,Malaysia,Pahang,,,,2,POINT (102.5 3.75)
21.27,81.6,116153,986.0,84699.0,20201002,20250101,adm1,India,Chhattisgarh,,,,2,POINT (81.59999999999999 21.27)
43.0,-107.5,6030,53.0,,20201002,20250101,adm1,United States of America,Wyoming,,,,2,POINT (-107.5 43)
36.1408,-5.3536,416,,351.0,20201002,20250101,adm1,United Kingdom,Gibraltar,,,,1,POINT (-5.3536 36.1408)
9.66667,80.16667,7,,,20201002,20250101,adm1,Sri Lanka,Jaffna,,,,2,POINT (80.16667 9.66667)
-11.18333,-67.18333,2368,165.0,535.0,20201002,20250101,adm1,Bolivia,Pando,,,,2,POINT (-67.18333 -11.18333)
-0.883459,134.050538,2166,,,20201002,20250101,adm1,Indonesia,Papua Barat,,,,2,POINT (134.050538 -0.883459)
48.2865,25.9377,14787,365.0,8167.0,20201002,20250101,adm1,Ukraine,Chernivtsi,,,,2,POINT (25.9377 48.2865)
44.5,-89.5,125161,1349.0,,20201002,20250101,adm1,United States of America,Wisconsin,,,,2,POINT (-89.5 44.5)
-24.67,-51.62,182203,4560.0,,20201002,20250101,adm1,Brazil,Paraná,,,,2,POINT (-51.62 -24.67)
-26.0,28.0,220056,4252.0,196267.0,20201002,20250101,adm1,South Africa,Gauteng,,,,2,POINT (28 -26)
17.15417,104.13611,1,,,20201002,20250101,adm1,Thailand,Sakon Nakhon,,,,2,POINT (104.13611 17.15417)
13.79694,102.13722,10,,,20201002,20250101,adm1,Thailand,Sa Kaeo,,,,2,POINT (102.13722 13.79694)
14.35222,100.57667,4,,,20201002,20250101,adm1,Thailand,Phra Nakhon Si Ayutthaya,,,,2,POINT (100.57667 14.35222)
7.88806,98.3975,227,,,20201002,20250101,adm1,Thailand,Phuket,,,,2,POINT (98.39749999999999 7.88806)
29.1832,120.0934,1282,1.0,1272.0,20201002,20250101,adm1,China,Zhejiang,,,,1,POINT (120.0934 29.1832)
56.583257999999994,23.55503,103,,,20201002,20250101,adm1,Latvia,Zemgale,,,,2,POINT (23.55503 56.58325799999999)
